rowId,clientOrderId,amt,qty,type,disName,response,updateDate,updator,returnUrl,moneyType,payId,merchantOrderNo,status,moneyAccount,moneyTypeExtend,icpRequestData
240,16254978643630321,-200,1,RETURN,退款,,20210705231427,admin,,CASH,,,,,,
241,16255267777790321,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2032-02-29"",""MerchantOrderNo"":""16255267777790321_10"",""TradeNo"":""21070607130862535"",""CheckCode"":""1ACBC0D498D5DDF82BCA5B4EC8B1E5ECD9368B38FC1144874BCC10A0138F69DB"",""RespondCode"":""00"",""Auth"":""407872"",""AuthDate"":""20210706"",""AuthTime"":""071308"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""3202"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070607130862535"",""MerchantOrderNo"":""16255267777790321_10""}",20210706071307,newepay,https://test.mofuntravel.com.tw,CREDIT,16255267777790321_10,,,,,
242,16253583379560855,4480,1,ENTIRE,尾款,,20210706141713,Kidd,,CASH,16253583379560855_100,,,,,
243,16255522514800967,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2026-04-30"",""MerchantOrderNo"":""16255522514800967_10"",""TradeNo"":""21070614181330537"",""CheckCode"":""0840FFFD5E2C8D07C2EDAC4FD3172DDA6D08B44F8B9808692FDE8CFCCFA78B3B"",""RespondCode"":""00"",""Auth"":""409198"",""AuthDate"":""20210706"",""AuthTime"":""141813"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2604"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070614181330537"",""MerchantOrderNo"":""16255522514800967_10""}",20210706141812,newepay,https://test.mofuntravel.com.tw,CREDIT,16255522514800967_10,,,,,
244,16255522514800967,0,1,RETURN,退款,,20210706141832,admin,,CASH,,,,,,
245,16255523318710068,200,1,DEPOSIT,訂金,,20210706141943,admin,,CASH,16255523318710068_10,,,,,
246,16254496739050542,1460,1,ENTIRE,尾款,,20210706144428,Kidd,,CASH,16254496739050542_100,,,,,
247,16255539058620139,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2023-10-31"",""MerchantOrderNo"":""16255539058620139_10"",""TradeNo"":""21070614455048466"",""CheckCode"":""EB79D473024860E0AC763767FE0D8DCC79F83DC5CC42F1A80DF2D3CCD9998C8A"",""RespondCode"":""00"",""Auth"":""409393"",""AuthDate"":""20210706"",""AuthTime"":""144550"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2310"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070614455048466"",""MerchantOrderNo"":""16255539058620139_10""}",20210706144549,newepay,https://test.mofuntravel.com.tw,CREDIT,16255539058620139_10,,,,,
248,16255267777790321,690,1,ENTIRE,尾款,,20210706165933,admin,,CASH,16255267777790321_100,,,,,
249,16255539058620139,-200,1,RETURN,退款,,20210706175109,admin,,CASH,,,,,,
250,16254796748700360,1340,1,ENTIRE,尾款,,20210706175423,asd91125,,CASH,16254796748700360_100,,,,,
251,16255523318710068,0,1,RETURN,退款,,20210706180123,admin,,CASH,,,,,,
252,16255671012110864,2000,1,ENTIRE,尾款,,20210706182501,admin,,,16255671012110864_500,,,,,
253,16251290063340860,4240,1,ENTIRE,租車尾款,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":4240.0,""TokenLife"":""2025-06-30"",""MerchantOrderNo"":""16251290063340860_100"",""TradeNo"":""21070618453573191"",""CheckCode"":""17A481365CCC93BFBA1417221E0D368421506BFF47749ECA0F2C807EF8F15071"",""RespondCode"":""00"",""Auth"":""411091"",""AuthDate"":""20210706"",""AuthTime"":""184535"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2506"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070618453573191"",""MerchantOrderNo"":""16251290063340860_100""}",20210706184535,newepay,https://test.mofuntravel.com.tw/client/#/returnMotoSelectPayType?clientOrderId=16251290063340860&storeId=14&payPrice=4240&invoiceAmt=4240&endDistance=2006&checkCode=8801&helmet=1&raincoat=1&vatNo=&vatCompanyTitle=&discount=0,CREDIT,16251290063340860_100,,,,,
254,16255817851120466,-210,1,DISCOUNT,折扣,,20210706225144,Wesley,,,,,,,,
255,16255836504810131,680,1,ENTIRE,尾款,,20210706230827,asd91125,,CASH,16255836504810131_100,,,,,
256,16255836568210489,-210,1,DISCOUNT,折扣,,20210706231206,Wesley,,,,,,,,
257,16255842283330072,210,1,ENTIRE,尾款,,20210706232517,Wesley,,CASH,16255842283330072_100,,,,,
258,16255851678080435,210,1,ENTIRE,尾款,,20210707002542,Wesley,,CASH,16255851678080435_100,,,,,
259,16255901384310416,-210,1,DISCOUNT,折扣,,20210707005117,Wesley,,,,,,,,
260,16255903717240399,10,1,ENTIRE,尾款,,20210707005451,Wesley,,CASH,16255903717240399_100,,,,,
261,16255903717240399,-200,1,DISCOUNT,折扣,,20210707005451,Wesley,,,,,,,,
262,16255905871630551,210,1,ENTIRE,尾款,,20210707005746,Wesley,,CASH,16255905871630551_100,,,,,
263,16255913389980425,-210,1,DISCOUNT,折扣,,20210707011114,Wesley,,,,,,,,
264,16255914847200616,-210,1,DISCOUNT,折扣,,20210707011243,Wesley,,,,,,,,
265,16255916109740298,10,1,ENTIRE,尾款,,20210707011451,Wesley,,CASH,16255916109740298_100,,,,,
266,16255916109740298,-200,1,DISCOUNT,折扣,,20210707011451,Wesley,,,,,,,,
267,16255917161050959,210,1,ENTIRE,尾款,,20210707011701,Wesley,,CASH,16255917161050959_100,,,,,
268,16255918850860603,-780,1,DISCOUNT,折扣,,20210707012031,Wesley,,,,,,,,
269,16255920717250433,-780,1,DISCOUNT,折扣,,20210707012254,Wesley,,,,,,,,
270,16255922060660904,80,1,ENTIRE,尾款,,20210707012512,Wesley,,CASH,16255922060660904_100,,,,,
271,16255922060660904,-700,1,DISCOUNT,折扣,,20210707012512,Wesley,,,,,,,,
272,16255923624770782,780,1,ENTIRE,尾款,,20210707012800,Wesley,,CASH,16255923624770782_100,,,,,
273,16255926832680225,-780,1,DISCOUNT,折扣,,20210707013327,Wesley,,,,,,,,
274,16255929868930362,-780,1,DISCOUNT,折扣,,20210707013803,Wesley,,,,,,,,
275,16255931403010746,80,1,ENTIRE,尾款,,20210707014022,Wesley,,CASH,16255931403010746_100,,,,,
276,16255931403010746,-700,1,DISCOUNT,折扣,,20210707014022,Wesley,,,,,,,,
277,16255934058130285,780,1,ENTIRE,尾款,,20210707014440,Wesley,,CASH,16255934058130285_100,,,,,
278,16255937584280363,-890,1,DISCOUNT,折扣,,20210707015104,Wesley,,,,,,,,
279,16255938768980346,-890,1,DISCOUNT,折扣,,20210707015316,Wesley,,,,,,,,
280,16255940370440121,90,1,ENTIRE,尾款,,20210707015551,Wesley,,CASH,16255940370440121_100,,,,,
281,16255940370440121,-800,1,DISCOUNT,折扣,,20210707015551,Wesley,,,,,,,,
282,16255941952440953,890,1,ENTIRE,尾款,,20210707015806,Wesley,,CASH,16255941952440953_100,,,,,
283,16255943457770304,-890,1,DISCOUNT,折扣,,20210707020031,Wesley,,,,,,,,
284,16255944624670374,-890,1,DISCOUNT,折扣,,20210707020604,Wesley,,,,,,,,
285,16255947926380748,90,1,ENTIRE,尾款,,20210707020927,Wesley,,CASH,16255947926380748_100,,,,,
286,16255947926380748,-800,1,DISCOUNT,折扣,,20210707020927,Wesley,,,,,,,,
287,16255949837980537,-790,1,DISCOUNT,折扣,,20210707021134,Wesley,,,,,,,,
288,16255951028990088,890,1,ENTIRE,租車尾款,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":890.0,""TokenLife"":""2025-06-30"",""MerchantOrderNo"":""16255951028990088_100"",""TradeNo"":""21070702130777943"",""CheckCode"":""4261FE47CB1AE9CD6A3CF59B0FE1171A175F131A2A2BC5066F92E9AA1D0EC075"",""RespondCode"":""00"",""Auth"":""412006"",""AuthDate"":""20210707"",""AuthTime"":""021307"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2506"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070702130777943"",""MerchantOrderNo"":""16255951028990088_100""}",20210707021307,newepay,https://test.mofuntravel.com.tw/client/#/returnMotoSelectPayType?clientOrderId=16255951028990088&storeId=14&payPrice=890&invoiceAmt=890&endDistance=1479&checkCode=8801&helmet=1&raincoat=1&vatNo=&vatCompanyTitle=&discount=0,CREDIT,16255951028990088_100,,,,,
289,16256233314000621,213,1,ENTIRE,尾款,,20210707103442,Kidd,,CASH,16256233314000621_100,,,,,
290,16256251471140167,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2025-06-30"",""MerchantOrderNo"":""16256251471140167_10"",""TradeNo"":""21070710350735714"",""CheckCode"":""4B5E341FCC599016F7EE046BC6311BAB4E71922C6A70FECF97681E5AE3B7BC2E"",""RespondCode"":""00"",""Auth"":""412681"",""AuthDate"":""20210707"",""AuthTime"":""103507"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2506"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070710350735714"",""MerchantOrderNo"":""16256251471140167_10""}",20210707103507,newepay,https://test.mofuntravel.com.tw,CREDIT,16256251471140167_10,,,,,
291,16256252951110037,0,1,RETURN,退款,,20210707103622,admin,,CASH,,,,,,
292,16254735243970917,1260,1,ENTIRE,尾款,,20210707103718,CK,,CASH,16254735243970917_500,,,,,
293,16256251471140167,-100,1,DISCOUNT,折扣,,20210707105607,CK,,,,,,,,
294,16256266080040976,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2025-06-30"",""MerchantOrderNo"":""16256266080040976_10"",""TradeNo"":""21070710571663974"",""CheckCode"":""C63522F1FEEEDD69EEF1948698034EC66F1F553BC2419CC5033C9D4288647784"",""RespondCode"":""00"",""Auth"":""412786"",""AuthDate"":""20210707"",""AuthTime"":""105716"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2506"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070710571663974"",""MerchantOrderNo"":""16256266080040976_10""}",20210707105716,newepay,https://test.mofuntravel.com.tw,CREDIT,16256266080040976_10,,,,,
295,16256287893470696,-3,1,DISCOUNT,折扣,,20210707113606,Wesley,,,,,,,,
296,16256290168370463,-103,1,DISCOUNT,折扣,,20210707114039,Wesley,,,,,,,,
297,16256292791280690,-103,1,DISCOUNT,折扣,,20210707114300,Wesley,,,,,,,,
298,16256294145390821,3,1,ENTIRE,尾款,,20210707114536,Wesley,,CASH,16256294145390821_100,,,,,
299,16256294145390821,-100,1,DISCOUNT,折扣,,20210707114536,Wesley,,,,,,,,
300,16256296290690280,103,1,ENTIRE,尾款,,20210707114835,Wesley,,CASH,16256296290690280_100,,,,,
301,16256297798170804,-213,1,DISCOUNT,折扣,,20210707115113,Wesley,,,,,,,,
302,16256299213110040,-213,1,DISCOUNT,折扣,,20210707115339,Wesley,,,,,,,,
303,16256300369160794,13,1,ENTIRE,尾款,,20210707115608,Wesley,,CASH,16256300369160794_100,,,,,
304,16256300369160794,-200,1,DISCOUNT,折扣,,20210707115608,Wesley,,,,,,,,
305,16256301885390254,213,1,ENTIRE,尾款,,20210707115837,Wesley,,CASH,16256301885390254_100,,,,,
306,16256303765730921,-783,1,DISCOUNT,折扣,,20210707120205,Wesley,,,,,,,,
307,16256305460430467,-783,1,DISCOUNT,折扣,,20210707120356,Wesley,,,,,,,,
308,16256306591130895,83,1,ENTIRE,尾款,,20210707120809,Wesley,,CASH,16256306591130895_100,,,,,
309,16256306591130895,-700,1,DISCOUNT,折扣,,20210707120809,Wesley,,,,,,,,
310,16256309995040033,783,1,ENTIRE,尾款,,20210707121319,Wesley,,CASH,16256309995040033_100,,,,,
311,16256314414890387,-893,1,DISCOUNT,折扣,,20210707124535,Wesley,,,,,,,,
312,16256331721600522,-893,1,DISCOUNT,折扣,,20210707124757,Wesley,,,,,,,,
313,16256332954560750,93,1,ENTIRE,尾款,,20210707124933,Wesley,,CASH,16256332954560750_100,,,,,
314,16256332954560750,-800,1,DISCOUNT,折扣,,20210707124933,Wesley,,,,,,,,
315,16256333964590012,893,1,ENTIRE,尾款,,20210707125119,Wesley,,CASH,16256333964590012_100,,,,,
316,16256266080040976,690,1,ENTIRE,尾款,,20210707141850,CK,,CASH,16256266080040976_100,,,,,
317,16256387673820647,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2025-06-30"",""MerchantOrderNo"":""16256387673820647_10"",""TradeNo"":""21070714194993990"",""CheckCode"":""06943EC3C506CBE10B2F52471FA774A240BEBB06D44F8FE1BF3983AC32DCD151"",""RespondCode"":""00"",""Auth"":""414121"",""AuthDate"":""20210707"",""AuthTime"":""141949"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2506"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070714194993990"",""MerchantOrderNo"":""16256387673820647_10""}",20210707141949,newepay,https://test.mofuntravel.com.tw,CREDIT,16256387673820647_10,,,,,
318,16254770744970432,1460,1,ENTIRE,尾款,,20210707142146,hi,,CASH,16254770744970432_500,,,,,
319,16256387673820647,590,1,ENTIRE,尾款,,20210707144110,hi,,CASH,16256387673820647_100,,,,,
321,16256421033410921,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2024-03-31"",""MerchantOrderNo"":""16256421033410921_10"",""TradeNo"":""21070715171876642"",""CheckCode"":""9BFD1C6C9747560382189CF6C749065F912E51D3815E98C6512A16C0F178473C"",""RespondCode"":""00"",""Auth"":""414517"",""AuthDate"":""20210707"",""AuthTime"":""151718"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2403"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070715171876642"",""MerchantOrderNo"":""16256421033410921_10""}",20210707151718,newepay,https://test.mofuntravel.com.tw,CREDIT,16256421033410921_10,,,,,
322,16256421033410921,-200,1,RETURN,退款,,20210707151901,admin,,CASH,,,,,,
323,16256593068770905,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2032-02-29"",""MerchantOrderNo"":""16256593068770905_10"",""TradeNo"":""21070720021444559"",""CheckCode"":""246478185F535E1FA65CB607B8F190FD948E6F69BE25E91BDB42BEB4EF45968A"",""RespondCode"":""00"",""Auth"":""417118"",""AuthDate"":""20210707"",""AuthTime"":""200214"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""3202"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070720021444559"",""MerchantOrderNo"":""16256593068770905_10""}",20210707200214,newepay,https://test.mofuntravel.com.tw,CREDIT,16256593068770905_10,,,,,
324,16256517217320414,430,1,ENTIRE,尾款,,20210707202113,Kidd,,CASH,16256517217320414_100,,,,,
325,16257146693960927,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2024-03-31"",""MerchantOrderNo"":""16257146693960927_10"",""TradeNo"":""21070811250439322"",""CheckCode"":""CB7FD4CD9E8F3158CA06381EC2FD6A1E67A4AADCB5E352C1E2200325B825CB83"",""RespondCode"":""00"",""Auth"":""418462"",""AuthDate"":""20210708"",""AuthTime"":""112504"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2403"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070811250439322"",""MerchantOrderNo"":""16257146693960927_10""}",20210708112504,newepay,https://test.mofuntravel.com.tw,CREDIT,16257146693960927_10,,,,,
326,16257146693960927,-70,1,RETURN,退款,,20210708112716,admin,,CASH,,,,,,
327,16257171481830709,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2027-06-30"",""MerchantOrderNo"":""16257171481830709_10"",""TradeNo"":""21070812060802525"",""CheckCode"":""A6C51BFD3663904C9C31FFBD78E6282C30B7B11C4377A1F4E523AB8A62A41A12"",""RespondCode"":""00"",""Auth"":""418696"",""AuthDate"":""20210708"",""AuthTime"":""120608"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2706"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070812060802525"",""MerchantOrderNo"":""16257171481830709_10""}",20210708120607,newepay,https://test.mofuntravel.com.tw,CREDIT,16257171481830709_10,,,,,
328,16257171481830709,10,1,ENTIRE,尾款,,20210708125729,zochakeelung71,,CASH,16257171481830709_100,,,,,
329,16257263191660617,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2032-02-29"",""MerchantOrderNo"":""16257263191660617_10"",""TradeNo"":""21070814385103996"",""CheckCode"":""0E8BB87C8125FA56B3799DB9EBF730A3C0668A0BD0806903358D372CCC61DB33"",""RespondCode"":""00"",""Auth"":""419335"",""AuthDate"":""20210708"",""AuthTime"":""143851"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""3202"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070814385103996"",""MerchantOrderNo"":""16257263191660617_10""}",20210708143851,newepay,https://test.mofuntravel.com.tw,CREDIT,16257263191660617_10,,,,,
330,16257307365500242,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2024-03-31"",""MerchantOrderNo"":""16257307365500242_10"",""TradeNo"":""21070815525910117"",""CheckCode"":""9D8E2F017480B96A0D83271C31C414885566A88C492C0DE71BB0D50E239B5B4D"",""RespondCode"":""00"",""Auth"":""419593"",""AuthDate"":""20210708"",""AuthTime"":""155259"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2403"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070815525910117"",""MerchantOrderNo"":""16257307365500242_10""}",20210708155259,newepay,https://test.mofuntravel.com.tw,CREDIT,16257307365500242_10,,,,,
331,16257312357420566,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2027-06-30"",""MerchantOrderNo"":""16257312357420566_10"",""TradeNo"":""21070816173109720"",""CheckCode"":""0A30F6220B9EE43A3F68A40CDB850F766A52817ED3D067757DAB6DF05F037696"",""RespondCode"":""00"",""Auth"":""419674"",""AuthDate"":""20210708"",""AuthTime"":""161731"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2706"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070816173109720"",""MerchantOrderNo"":""16257312357420566_10""}",20210708161731,newepay,https://test.mofuntravel.com.tw,CREDIT,16257312357420566_10,,,,,
332,16257325903620146,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2024-03-31"",""MerchantOrderNo"":""16257325903620146_10"",""TradeNo"":""21070816233663363"",""CheckCode"":""E45E6BFEA4CFC1923C96A88803C4DD599301146B0D5C1F6B5F947A99282070B6"",""RespondCode"":""00"",""Auth"":""419719"",""AuthDate"":""20210708"",""AuthTime"":""162336"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2403"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070816233663363"",""MerchantOrderNo"":""16257325903620146_10""}",20210708162335,newepay,https://test.mofuntravel.com.tw,CREDIT,16257325903620146_10,,,,,
333,16257328232970732,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2025-06-30"",""MerchantOrderNo"":""16257328232970732_10"",""TradeNo"":""21070816284515666"",""CheckCode"":""DB62C8C4F541F74A44455D530C71D22FC1AAA22F97D5DE03CC1CA621000AFEC4"",""RespondCode"":""00"",""Auth"":""419752"",""AuthDate"":""20210708"",""AuthTime"":""162845"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2506"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070816284515666"",""MerchantOrderNo"":""16257328232970732_10""}",20210708162845,newepay,https://test.mofuntravel.com.tw,CREDIT,16257328232970732_10,,,,,
334,16257328232970732,680,1,ENTIRE,尾款,,20210708163415,Wesley,,CASH,16257328232970732_100,,,,,
335,16257367218200008,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2025-06-30"",""MerchantOrderNo"":""16257367218200008_10"",""TradeNo"":""21070817331730117"",""CheckCode"":""3A489210037EAB0059EC165C1FF0FA111258B0C9FD5FF108E867E5B99A25FFCC"",""RespondCode"":""00"",""Auth"":""420184"",""AuthDate"":""20210708"",""AuthTime"":""173317"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2506"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070817331730117"",""MerchantOrderNo"":""16257367218200008_10""}",20210708173317,newepay,https://test.mofuntravel.com.tw,CREDIT,16257367218200008_10,,,,,
336,16257368829130649,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2025-06-30"",""MerchantOrderNo"":""16257368829130649_10"",""TradeNo"":""21070817370945547"",""CheckCode"":""6F1BEBB72E1E93DFDDC04C2C23A6AA99B15933EC7890246446A66C06A279E02D"",""RespondCode"":""00"",""Auth"":""420211"",""AuthDate"":""20210708"",""AuthTime"":""173709"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2506"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070817370945547"",""MerchantOrderNo"":""16257368829130649_10""}",20210708173709,newepay,https://test.mofuntravel.com.tw,CREDIT,16257368829130649_10,,,,,
337,16257372483740317,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2025-06-30"",""MerchantOrderNo"":""16257372483740317_10"",""TradeNo"":""21070817415008097"",""CheckCode"":""320E1897B1EB6909BA7BEBE89A2CB6D8612AFE708ABE8EC08781D22FCEA5656B"",""RespondCode"":""00"",""Auth"":""420241"",""AuthDate"":""20210708"",""AuthTime"":""174150"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2506"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070817415008097"",""MerchantOrderNo"":""16257372483740317_10""}",20210708174149,newepay,https://test.mofuntravel.com.tw,CREDIT,16257372483740317_10,,,,,
338,16257385920290129,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2025-06-30"",""MerchantOrderNo"":""16257385920290129_10"",""TradeNo"":""21070818035899304"",""CheckCode"":""B480F82F89BDA7AF27A176044DFCBAA481A40A7AC6F03BDEE30C8B5D919A1470"",""RespondCode"":""00"",""Auth"":""420403"",""AuthDate"":""20210708"",""AuthTime"":""180358"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2506"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070818035899304"",""MerchantOrderNo"":""16257385920290129_10""}",20210708180358,newepay,https://test.mofuntravel.com.tw,CREDIT,16257385920290129_10,,,,,
339,16257312357420566,10,1,ENTIRE,尾款,,20210708181207,zochakeelung71,,CASH,16257312357420566_100,,,,,
340,16258005859490300,200,1,DEPOSIT,200訂金,"{""Status"":""SUCCESS"",""Message"":""授權成功"",""Result"":{""MerchantID"":""MS319831015"",""Amt"":200.0,""TokenLife"":""2025-06-30"",""MerchantOrderNo"":""16258005859490300_10"",""TradeNo"":""21070911172825642"",""CheckCode"":""F8881994776C8F800BC5B260D519628880CC3FF11639A324771901A442B53D1A"",""RespondCode"":""00"",""Auth"":""423601"",""AuthDate"":""20210709"",""AuthTime"":""111728"",""Card6No"":""400022"",""Card4No"":""1111"",""IP"":""114.34.14.7"",""EscrowBank"":""HNCB"",""ECI"":"""",""Exp"":""2506"",""AuthBank"":""KGI"",""PaymentMethod"":""CREDIT""},""TradeNo"":""21070911172825642"",""MerchantOrderNo"":""16258005859490300_10""}",20210709111728,newepay,https://test.mofuntravel.com.tw,CREDIT,16258005859490300_10,,,,,
341,16258005859490300,-200,1,RETURN,退款,,20210709113100,admin,,CASH,,,,,,
