clientOrderHistoryId,clientOrderId,updateDate,flow,updator,note
2230,16255863869300805,20210706234626,50,R124383501,R124383501，客戶現場訂單
2231,16255863869300805,20210706234645,1000,R124383501,"R124383501取消訂單,取消原因:客戶從前台取消"
2232,16255864104940166,20210706234650,50,R124383501,R124383501，客戶現場訂單
2233,16255851678080435,20210707002542,500,Wesley,"Wesley收現金,完成訂單"
2234,16255864104940166,20210707004855,1000,R124383501,"R124383501取消訂單,取消原因:客戶從前台取消"
2235,16255901384310416,20210707004858,50,R124383501,R124383501，客戶現場訂單
2236,16255901384310416,20210707004945,100,R124383501,取車
2237,16255901384310416,20210707005117,500,Wesley,"Wesley收現金,完成訂單"
2238,16255903717240399,20210707005251,50,R124383501,R124383501，客戶現場訂單
2239,16255903717240399,20210707005314,100,R124383501,取車
2240,16255903717240399,20210707005451,500,Wesley,"Wesley收現金,完成訂單"
2241,16255905871630551,20210707005627,50,R124383501,R124383501，客戶現場訂單
2242,16255905871630551,20210707005647,100,R124383501,取車
2243,16255905871630551,20210707005746,500,Wesley,"Wesley收現金,完成訂單"
2244,16255913389980425,20210707010858,50,R124383501,R124383501，客戶現場訂單
2245,16255913389980425,20210707010925,100,R124383501,取車
2246,16255913389980425,20210707011114,500,Wesley,"Wesley收現金,完成訂單"
2247,16255914847200616,20210707011124,50,R124383501,R124383501，客戶現場訂單
2248,16255914847200616,20210707011144,100,R124383501,取車
2249,16255914847200616,20210707011243,500,Wesley,"Wesley收現金,完成訂單"
2250,16255916109740298,20210707011330,50,R124383501,R124383501，客戶現場訂單
2251,16255916109740298,20210707011348,100,R124383501,取車
2252,16255916109740298,20210707011451,500,Wesley,"Wesley收現金,完成訂單"
2253,16255917161050959,20210707011516,50,R124383501,R124383501，客戶現場訂單
2254,16255917161050959,20210707011534,100,R124383501,取車
2255,16255917161050959,20210707011701,500,Wesley,"Wesley收現金,完成訂單"
2256,16255918850860603,20210707011805,50,R124383501,R124383501，客戶現場訂單
2257,16255918850860603,20210707011826,100,R124383501,取車
2258,16255918850860603,20210707012031,500,Wesley,"Wesley收現金,完成訂單"
2259,16255920717250433,20210707012111,50,R124383501,R124383501，客戶現場訂單
2260,16255920717250433,20210707012129,100,R124383501,取車
2261,16255920717250433,20210707012254,500,Wesley,"Wesley收現金,完成訂單"
2262,16255922060660904,20210707012326,50,R124383501,R124383501，客戶現場訂單
2263,16255922060660904,20210707012345,100,R124383501,取車
2264,16255922060660904,20210707012512,500,Wesley,"Wesley收現金,完成訂單"
2265,16255923624770782,20210707012602,50,R124383501,R124383501，客戶現場訂單
2266,16255923624770782,20210707012623,100,R124383501,取車
2267,16255923624770782,20210707012800,500,Wesley,"Wesley收現金,完成訂單"
2268,16255926832680225,20210707013123,50,R124383501,R124383501，客戶現場訂單
2269,16255926832680225,20210707013202,100,R124383501,取車
2270,16255926832680225,20210707013327,500,Wesley,"Wesley收現金,完成訂單"
2271,16255929868930362,20210707013626,50,R124383501,R124383501，客戶現場訂單
2272,16255929868930362,20210707013646,100,R124383501,取車
2273,16255929868930362,20210707013803,500,Wesley,"Wesley收現金,完成訂單"
2274,16255931403010746,20210707013900,50,R124383501,R124383501，客戶現場訂單
2275,16255931403010746,20210707013924,100,R124383501,取車
2276,16255931403010746,20210707014022,500,Wesley,"Wesley收現金,完成訂單"
2277,16255934058130285,20210707014325,50,R124383501,R124383501，客戶現場訂單
2278,16255934058130285,20210707014344,100,R124383501,取車
2279,16255934058130285,20210707014440,500,Wesley,"Wesley收現金,完成訂單"
2280,16255937584280363,20210707014918,50,R124383501,R124383501，客戶現場訂單
2281,16255937584280363,20210707014938,100,R124383501,取車
2282,16255937584280363,20210707015104,500,Wesley,"Wesley收現金,完成訂單"
2283,16255938768980346,20210707015116,50,R124383501,R124383501，客戶現場訂單
2284,16255938768980346,20210707015145,100,R124383501,取車
2285,16255938768980346,20210707015316,500,Wesley,"Wesley收現金,完成訂單"
2286,16255940370440121,20210707015357,50,R124383501,R124383501，客戶現場訂單
2287,16255940370440121,20210707015417,100,R124383501,取車
2288,16255940370440121,20210707015551,500,Wesley,"Wesley收現金,完成訂單"
2289,16255941952440953,20210707015635,50,R124383501,R124383501，客戶現場訂單
2290,16255941952440953,20210707015659,100,R124383501,取車
2291,16255941952440953,20210707015806,500,Wesley,"Wesley收現金,完成訂單"
2292,16255943457770304,20210707015905,50,R124383501,R124383501，客戶現場訂單
2293,16255943457770304,20210707015933,100,R124383501,取車
2294,16255943457770304,20210707020031,500,Wesley,"Wesley收現金,完成訂單"
2295,16255944624670374,20210707020102,50,R124383501,R124383501，客戶現場訂單
2296,16255944624670374,20210707020133,100,R124383501,取車
2297,16255944624670374,20210707020604,500,Wesley,"Wesley收現金,完成訂單"
2298,16255947926380748,20210707020632,50,R124383501,R124383501，客戶現場訂單
2299,16255947926380748,20210707020656,100,R124383501,取車
2300,16255947926380748,20210707020927,500,Wesley,"Wesley收現金,完成訂單"
2301,16255949837980537,20210707020943,50,R124383501,R124383501，客戶現場訂單
2302,16255949837980537,20210707021012,100,R124383501,取車
2303,16255949837980537,20210707021134,500,Wesley,"Wesley收現金,完成訂單"
2304,16255951028990088,20210707021142,50,R124383501,R124383501，客戶現場訂單
2305,16255951028990088,20210707021209,100,R124383501,取車
2306,16255951028990088,20210707021307,500,R124383501,"R124383501信用卡付款,完成訂單"
2307,16255663443320937,20210707095948,1000,F126235125,"F126235125取消訂單,取消原因:客戶從前台取消"
2308,16256233314000621,20210707100211,0,F126235125,2
2309,16256233314000621,20210707100240,50,admin,admin確認不收訂金，備註:
2310,16256233314000621,20210707100433,100,F126235125,取車
2311,16256251471140167,20210707103227,0,admin,後台成立訂單:備註
2312,16256233314000621,20210707103442,500,Kidd,"Kidd收現金,完成訂單"
2313,16256251471140167,20210707103453,10,admin,"admin確定訂單,備註：admin"
2314,16256252951110037,20210707103455,0,F126235125,2
2315,16256252951110037,20210707103521,50,admin,admin確認不收訂金，備註:
2316,16256252951110037,20210707103622,1100,admin,"admin取消訂單,取消原因:測試"
2317,16254735243970917,20210707103718,500,CK,"CK收現金,完成訂單"
2318,16256251471140167,20210707103818,100,F230075531,取車
2319,16256251471140167,20210707105607,500,CK,"CK收現金,完成訂單"
2320,16256266080040976,20210707105648,0,admin,後台成立訂單:備註
2321,16256266080040976,20210707105701,10,admin,"admin確定訂單,備註：admin"
2322,16256266080040976,20210707105756,100,F230075531,取車
2323,16256287893470696,20210707113309,50,R124383501,R124383501，客戶現場訂單
2324,16256287893470696,20210707113337,100,R124383501,取車
2325,16256287893470696,20210707113606,500,Wesley,"Wesley收現金,完成訂單"
2326,16256290168370463,20210707113656,50,R124383501,R124383501，客戶現場訂單
2327,16256290168370463,20210707113716,100,R124383501,取車
2328,16256290168370463,20210707114039,500,Wesley,"Wesley收現金,完成訂單"
2329,16256292791280690,20210707114119,50,R124383501,R124383501，客戶現場訂單
2330,16256292791280690,20210707114159,100,R124383501,取車
2331,16256292791280690,20210707114300,500,Wesley,"Wesley收現金,完成訂單"
2332,16256294145390821,20210707114334,50,R124383501,R124383501，客戶現場訂單
2333,16256294145390821,20210707114350,100,R124383501,取車
2334,16256294145390821,20210707114536,500,Wesley,"Wesley收現金,完成訂單"
2335,16256296290690280,20210707114709,50,R124383501,R124383501，客戶現場訂單
2336,16256296290690280,20210707114735,100,R124383501,取車
2337,16256296290690280,20210707114835,500,Wesley,"Wesley收現金,完成訂單"
2338,16256297798170804,20210707114939,50,R124383501,R124383501，客戶現場訂單
2339,16256297798170804,20210707114958,100,R124383501,取車
2340,16256297798170804,20210707115113,500,Wesley,"Wesley收現金,完成訂單"
2341,16256299213110040,20210707115201,50,R124383501,R124383501，客戶現場訂單
2342,16256299213110040,20210707115220,100,R124383501,取車
2343,16256299213110040,20210707115339,500,Wesley,"Wesley收現金,完成訂單"
2344,16256300369160794,20210707115356,50,R124383501,R124383501，客戶現場訂單
2345,16256300369160794,20210707115430,100,R124383501,取車
2346,16256300369160794,20210707115608,500,Wesley,"Wesley收現金,完成訂單"
2347,16256301885390254,20210707115628,50,R124383501,R124383501，客戶現場訂單
2348,16256301885390254,20210707115644,100,R124383501,取車
2349,16256301885390254,20210707115837,500,Wesley,"Wesley收現金,完成訂單"
2350,16256303765730921,20210707115936,50,R124383501,R124383501，客戶現場訂單
2351,16256303765730921,20210707120031,100,R124383501,取車
2352,16256303765730921,20210707120205,500,Wesley,"Wesley收現金,完成訂單"
2353,16256305460430467,20210707120226,50,R124383501,R124383501，客戶現場訂單
2354,16256305460430467,20210707120243,100,R124383501,取車
2355,16256305460430467,20210707120356,500,Wesley,"Wesley收現金,完成訂單"
2356,16256306591130895,20210707120419,50,R124383501,R124383501，客戶現場訂單
2357,16256306591130895,20210707120438,100,R124383501,取車
2358,16256306591130895,20210707120809,500,Wesley,"Wesley收現金,完成訂單"
2359,16256309995040033,20210707120959,50,R124383501,R124383501，客戶現場訂單
2360,16256309995040033,20210707121020,100,R124383501,取車
2361,16256309995040033,20210707121319,500,Wesley,"Wesley收現金,完成訂單"
2362,16256314414890387,20210707121721,50,R124383501,R124383501，客戶現場訂單
2363,16256314414890387,20210707122922,100,R124383501,取車
2364,16256314414890387,20210707124535,500,Wesley,"Wesley收現金,完成訂單"
2365,16256331721600522,20210707124612,50,R124383501,R124383501，客戶現場訂單
2366,16256331721600522,20210707124647,100,R124383501,取車
2367,16256331721600522,20210707124757,500,Wesley,"Wesley收現金,完成訂單"
2368,16256332954560750,20210707124815,50,R124383501,R124383501，客戶現場訂單
2369,16256332954560750,20210707124830,100,R124383501,取車
2370,16256332954560750,20210707124933,500,Wesley,"Wesley收現金,完成訂單"
2371,16256333964590012,20210707124956,50,R124383501,R124383501，客戶現場訂單
2372,16256333964590012,20210707125012,100,R124383501,取車
2373,16256333964590012,20210707125119,500,Wesley,"Wesley收現金,完成訂單"
2374,16256266080040976,20210707141850,500,CK,"CK收現金,完成訂單"
2375,16256387673820647,20210707141927,0,admin,後台成立訂單:備註
2376,16256387673820647,20210707141939,10,admin,"admin確定訂單,備註：admin"
2377,16254770744970432,20210707142146,500,hi,"hi收現金,完成訂單"
2378,16256387673820647,20210707142312,100,F230075531,取車
2379,16256387673820647,20210707144110,500,hi,"hi收現金,完成訂單"
2380,16256420342530869,20210707151354,0,F126235125,2
2381,16256420342530869,20210707151443,50,admin,admin確認不收訂金，備註:
2382,16256420342530869,20210707151452,1000,F126235125,"F126235125取消訂單,取消原因:客戶從前台取消"
2383,16256421033410921,20210707151503,0,F126235125,2
2384,16256421033410921,20210707151520,10,admin,"admin確定訂單,備註："
2385,16256421033410921,20210707151901,1100,admin,"admin取消訂單,取消原因:客戶申請撤單"
2386,16256441958540988,20210707154955,0,F126235125,2
2387,16256441958540988,20210707155101,50,admin,admin確認不收訂金，備註:
2388,16256441958540988,20210707175453,1000,F126235125,"F126235125取消訂單,取消原因:客戶從前台取消"
2389,16256517217320414,20210707175521,0,F126235125,2
2390,16256517217320414,20210707175543,50,admin,admin確認不收訂金，備註:
2391,16256517217320414,20210707175706,100,F126235125,取車
2392,16256535190050481,20210707182519,50,F230075531,F230075531，客戶現場訂單
2393,16256536589390735,20210707182738,50,F230075531,F230075531，客戶現場訂單
2394,16256537220090074,20210707182842,50,F230075531,F230075531，客戶現場訂單
2395,16256537282580844,20210707182848,50,F230075531,F230075531，客戶現場訂單
2396,16256535190050481,20210707182926,1000,F230075531,"F230075531取消訂單,取消原因:客戶從前台取消"
2397,16256536589390735,20210707182934,1000,F230075531,"F230075531取消訂單,取消原因:客戶從前台取消"
2398,16256537220090074,20210707183123,1000,F230075531,"F230075531取消訂單,取消原因:客戶從前台取消"
2399,16256593068770905,20210707200146,0,H1234,2
2400,16256517217320414,20210707202113,500,Kidd,"Kidd收現金,完成訂單"
2401,16171766210610242,20210708102930,1000,zocha.tc,"zocha.tc取消訂單,取消原因:"
2402,16171767065310184,20210708102932,1000,zocha.tc,"zocha.tc取消訂單,取消原因:"
2403,16171767885800982,20210708102934,1000,zocha.tc,"zocha.tc取消訂單,取消原因:"
2404,16171767390560169,20210708102936,1000,zocha.tc,"zocha.tc取消訂單,取消原因:"
2405,16171766672060511,20210708102940,1000,zocha.tc,"zocha.tc取消訂單,取消原因:"
2406,16171768775490664,20210708102942,1000,zocha.tc,"zocha.tc取消訂單,取消原因:"
2407,16171768313660711,20210708102944,1000,zocha.tc,"zocha.tc取消訂單,取消原因:"
2408,16257146693960927,20210708112429,0,F126235125,2
2409,16257146693960927,20210708112451,10,admin,"admin確定訂單,備註："
2410,16257146693960927,20210708112716,1100,admin,"admin取消訂單,取消原因:疫情"
2411,16257152333550875,20210708113353,0,N125413210,2
2412,16257152333550875,20210708113401,1000,N125413210,"N125413210取消訂單,取消原因:客戶從前台取消"
2413,16257152987310120,20210708113458,50,N125413210,N125413210，客戶現場訂單
2414,16257152987310120,20210708113616,100,N125413210,取車
2415,16257152987310120,20210708113635,500,zocha.tc,"zocha.tc收現金,完成訂單"
2416,16257170941690744,20210708120454,0,C121488794,2
2417,16257170941690744,20210708120512,10,admin,"admin確定訂單,備註：admin"
2418,16257170941690744,20210708120525,1000,C121488794,"C121488794取消訂單,取消原因:客戶從前台取消"
2419,16257171481830709,20210708120548,0,C121488794,2
2420,16257171481830709,20210708120555,10,admin,"admin確定訂單,備註："
2421,16257171481830709,20210708125630,100,C121488794,取車
2422,16257171481830709,20210708125729,500,zochakeelung71,"zochakeelung71收現金,完成訂單"
2423,16256593068770905,20210708143707,100,H1234,取車
2424,16256593068770905,20210708143824,500,admin,"admin收現金,完成訂單"
2425,16257263191660617,20210708143839,0,H1234,2
2426,16257263191660617,20210708143925,100,H1234,取車
2427,16257307365500242,20210708155216,0,F126235125,2
2428,16257307365500242,20210708155239,10,admin,"admin確定訂單,備註："
2429,16257312357420566,20210708160035,0,C121488794,2
2430,16257307365500242,20210708160107,100,F126235125,取車
2431,16257307365500242,20210708160228,500,Kidd,"Kidd收現金,完成訂單"
2432,16257312357420566,20210708161706,10,admin,"admin確定訂單,備註：admin"
2433,16257325903620146,20210708162310,0,F126235125,2
2434,16257325903620146,20210708162325,10,admin,"admin確定訂單,備註："
2435,16257325903620146,20210708162425,100,F126235125,取車
2436,16257312357420566,20210708162618,100,C121488794,取車
2437,16257328232970732,20210708162703,0,R124383501,2
2438,16257328232970732,20210708162746,10,admin,"admin確定訂單,備註："
2439,16257328232970732,20210708163251,100,R124383501,取車
2440,16257328232970732,20210708163415,500,Wesley,"Wesley收現金,完成訂單"
2441,16257359455350319,20210708171905,50,N125413210,N125413210，客戶現場訂單
2442,16257359455350319,20210708172032,1000,N125413210,"N125413210取消訂單,取消原因:客戶從前台取消"
2443,16257367218200008,20210708173201,0,R124383501,2
2444,16257367218200008,20210708173223,10,admin,"admin確定訂單,備註："
2445,16257367218200008,20210708173347,100,R124383501,取車
2446,16257367218200008,20210708173403,500,Wesley,"Wesley收現金,完成訂單"
2447,16257368829130649,20210708173442,0,R124383501,2
2448,16257368829130649,20210708173541,10,admin,"admin確定訂單,備註："
2449,16257368829130649,20210708173739,100,R124383501,取車
2450,16257368829130649,20210708173803,500,Wesley,"Wesley收現金,完成訂單"
2451,16257372483740317,20210708174048,0,R124383501,2
2452,16257372483740317,20210708174114,10,admin,"admin確定訂單,備註："
2453,16257372483740317,20210708174215,100,R124383501,取車
2454,16257372483740317,20210708174231,500,Wesley,"Wesley收現金,完成訂單"
2455,16257380263010941,20210708175346,50,R124383501,R124383501，客戶現場訂單
2456,16257380263010941,20210708180252,1000,R124383501,"R124383501取消訂單,取消原因:客戶從前台取消"
2457,16257385920290129,20210708180312,0,R124383501,2
2458,16257385920290129,20210708180336,10,admin,"admin確定訂單,備註："
2459,16257385920290129,20210708180423,100,R124383501,取車
2460,16257385920290129,20210708180442,500,Wesley,"Wesley收現金,完成訂單"
2461,16257312357420566,20210708181207,500,zochakeelung71,"zochakeelung71收現金,完成訂單"
2462,16258005859490300,20210709111625,0,R124383501,2
2463,16258005859490300,20210709111715,10,admin,"admin確定訂單,備註："
2464,16258005859490300,20210709113100,1100,admin,"admin取消訂單,取消原因:客戶申請撤單"
2465,16259956473200951,20210711172727,0,admin,後台成立訂單:備註
2466,16259956473200951,20210711172753,50,admin,admin確認不收訂金，備註:
2467,16259956473200951,20210711173245,100,admin,取車
2468,16259956473200951,20210711173644,500,哲哲,"哲哲收現金,完成訂單"
2469,16260655960520139,20210712125316,0,admin,後台成立訂單:備註
2470,16260661288450761,20210712130208,0,admin,後台成立訂單:備註
2471,16257263191660617,20210713133526,500,admin,"admin收現金,完成訂單"
2472,16263314085840198,20210715144328,0,H123153566,2
2473,16263314085840198,20210715144426,10,admin,"admin確定訂單,備註："
2474,16263314085840198,20210715144545,50,admin,admin確認ATM匯款訂金200元
2475,16263316035460796,20210715144643,0,H1234,2
2476,16263316035460796,20210715144708,100,H1234,取車
2477,16263314085840198,20210715144801,100,H123153566,取車
2478,16263316035460796,20210715144838,500,H1234,"H1234信用卡付款,完成訂單"
2479,16263317430410391,20210715144903,0,H1234,2
2480,16263314085840198,20210715144943,500,哲哲,"哲哲收現金,完成訂單"
2481,16263317430410391,20210715144957,100,H1234,取車
2482,16263317430410391,20210715145013,500,admin,"admin收現金,完成訂單"
2483,16263319366070583,20210715145216,0,admin,後台成立訂單:備註
2484,16263319366070583,20210715145254,10,admin,"admin確定訂單,備註："
2485,16264014361140109,20210716101036,0,admin,後台成立訂單:備註
2486,16264018137410700,20210716101653,0,admin,後台成立訂單:備註
2487,16264014361140109,20210716101721,1000,admin,"admin取消訂單,取消原因:"
2488,16264018137410700,20210716101913,10,admin,"admin確定訂單,備註："
2489,16264018137410700,20210716102033,50,admin,admin確認ATM匯款訂金200元
2490,16264018137410700,20210716105846,100,admin,取車
2499,16264018137410700,20210716110625,500,哲哲,"哲哲收現金,完成訂單"
2500,16264048450870826,20210716110725,0,P223542462,2
2501,16264048450870826,20210716110750,50,admin,admin確認不收訂金，備註:
2502,16254791662990250,20210716110924,500,哲哲,"哲哲收現金,完成訂單"
2503,16264048450870826,20210716111103,100,P223542462,取車
2504,16264053682560455,20210716111608,0,admin,後台成立訂單:備註
2505,16260655960520139,20210716111700,50,admin,admin確認不收訂金，備註:
2506,16264053682560455,20210716111714,50,admin,admin確認不收訂金，備註:
2507,16264057831950134,20210716112303,0,admin,後台成立訂單:備註
2508,16264053682560455,20210716112319,10,admin,admin回復更改訂單付款方式
2509,16264053682560455,20210716112334,50,admin,admin確認訂金200元，備註:
2510,16264053682560455,20210716112414,100,admin,取車
2512,16265060626360964,20210717151422,50,U122085336,U122085336，客戶現場訂單
2513,16265060633610268,20210717151423,50,T123962368,T123962368，客戶現場訂單
2514,16265060626360964,20210717152010,100,U122085336,取車
2515,16265060633610268,20210717152010,100,T123962368,取車
2516,16265060626360964,20210717152641,500,哲哲,"哲哲收現金,完成訂單"
2517,16265060633610268,20210717152745,500,哲哲,"哲哲收現金,完成訂單"
2518,16265069415890144,20210717152901,0,T123962368,2
2519,16265071390780021,20210717153219,0,T123962368,2
2520,16265071591860302,20210717153239,0,T123962368,2
2521,16265071757870875,20210717153255,0,T123962368,2
2522,16265072026040685,20210717153322,0,T123962368,2
2523,16265072168970043,20210717153336,0,T123962368,2
2524,16265069415890144,20210717153402,1000,admin,"admin取消訂單,取消原因:"
2525,16265071390780021,20210717153511,1000,admin,"admin取消訂單,取消原因:"
2526,16265071591860302,20210717153642,1000,admin,"admin取消訂單,取消原因:"
2527,16265071757870875,20210717153713,1000,T123962368,"T123962368取消訂單,取消原因:客戶從前台取消"
2528,16265072026040685,20210717153717,1000,T123962368,"T123962368取消訂單,取消原因:客戶從前台取消"
2529,16265072168970043,20210717153720,1000,T123962368,"T123962368取消訂單,取消原因:客戶從前台取消"
2530,16171764373650329,20210718101330,10,admin,admin回復更改訂單付款方式
2531,16171764373650329,20210718101335,50,admin,admin確認訂金200元，備註:admin
2532,16171764373650329,20210718101340,10,admin,admin回復更改訂單付款方式
2533,16171764373650329,20210718172952,50,zocha.tc,zocha.tc確認訂金200元，備註:admin
2534,16266529581880265,20210719080238,0,H1234,2
2535,16266529581880265,20210719080540,100,H1234,取車
2536,16266757087130245,20210719142148,50,R124383501,R124383501，客戶現場訂單
2537,16266757087130245,20210719142620,1100,LS_Tainan,"LS_Tainan取消訂單,取消原因:"
2538,16266783700450557,20210719150610,0,V121176071,2
2539,16266788404610533,20210719151400,0,B122378723,2
2540,16266788404610533,20210719151738,10,admin,"admin確定訂單,備註："
2541,16266788404610533,20210719151850,50,admin,admin確認ATM匯款訂金200元
2542,16266794407720316,20210719152400,50,R124383501,R124383501，客戶現場訂單
2543,16266788404610533,20210719152448,100,B122378723,取車
2544,16266788404610533,20210719152605,500,哲哲,"哲哲收現金,完成訂單"
2545,16266796368400156,20210719152716,0,admin,後台成立訂單:備註
2546,16266796368400156,20210719152808,50,admin,admin確認不收訂金，備註:
2547,16266796368400156,20210719152915,100,admin,取車
2548,16266794407720316,20210719153018,100,R124383501,取車
2549,16266796368400156,20210719153110,500,哲哲,"哲哲收現金,完成訂單"
2550,16266799239830458,20210719153203,0,admin,後台成立訂單:備註
2551,16266799841740008,20210719153304,50,B122378723,B122378723，客戶現場訂單
2552,16266794407720316,20210719153343,500,R124383501,"R124383501信用卡付款,完成訂單"
2553,16266799841740008,20210719153400,100,B122378723,取車
2554,16266801200430731,20210719153520,0,admin,後台成立訂單:備註
2555,16266802670280125,20210719153747,0,admin,後台成立訂單:備註
2556,16264053682560455,20210719153749,500,F129729268,"F129729268信用卡付款,完成訂單"
2557,16266803073780803,20210719153827,0,admin,後台成立訂單:備註
2558,16266803453910931,20210719153905,0,admin,後台成立訂單:備註
2559,16266783700450557,20210719153932,1000,V121176071,"V121176071取消訂單,取消原因:客戶從前台取消"
2560,16266803909300173,20210719153950,0,admin,後台成立訂單:備註
2561,16266804450770565,20210719154045,0,admin,後台成立訂單:備註
2562,16266804831410843,20210719154123,0,admin,後台成立訂單:備註
2563,16266805141270885,20210719154154,0,admin,後台成立訂單:備註
2564,16266805427010994,20210719154222,0,admin,後台成立訂單:備註
2565,16266799841740008,20210719154239,500,哲哲,"哲哲收現金,完成訂單"
2566,16266805812250653,20210719154301,0,admin,後台成立訂單:備註
2567,16266806096930409,20210719154329,0,admin,後台成立訂單:備註
2568,16266806551800990,20210719154415,0,admin,後台成立訂單:備註
2569,16257325903620146,20210719184624,500,Kidd,"Kidd收現金,完成訂單"
2570,16266916001200138,20210719184640,0,F126235125,2
2571,16266916001200138,20210719184753,50,admin,admin確認不收訂金，備註:
2572,16266916001200138,20210719184902,100,F126235125,取車
2573,16266916001200138,20210719185015,500,Kidd,"Kidd收現金,完成訂單"
2574,16266919481590899,20210719185228,0,F126235125,2
2575,16266919481590899,20210719185252,10,admin,"admin確定訂單,備註："
2576,16264057831950134,20210720094228,1000,F129729268,"F129729268取消訂單,取消原因:客戶從前台取消"
2577,16267453591620708,20210720094239,50,F129729268,F129729268，客戶現場訂單
2578,16267453591620708,20210720094453,100,F129729268,取車
2579,16267453591620708,20210720094719,500,哲哲,"哲哲收現金,完成訂單"
2580,16267469772800434,20210720100937,0,N125413210,2
2581,16267470688120639,20210720101108,0,admin,後台成立訂單:備註
2582,16267469772800434,20210720101120,10,m7czo1516,"m7czo1516確定訂單,備註："
2583,16267469772800434,20210720101516,100,N125413210,取車
2584,16267477880680293,20210720102308,0,m7czo1516,後台成立訂單:備註
2585,16267477880680293,20210720102349,50,m7czo1516,m7czo1516確認不收訂金，備註:
2586,16267469772800434,20210720103020,500,N125413210,"N125413210信用卡付款,完成訂單"
2587,16267477880680293,20210720103242,1000,N125413210,"N125413210取消訂單,取消原因:客戶從前台取消"
2588,16267488093600640,20210720104009,0,zocha.tc,後台成立訂單:備註1124
2589,16267488093600640,20210720104009,100,zocha.tc,取車
2590,16267488093600640,20210720105134,500,N125413210,"N125413210信用卡付款,完成訂單"
2591,16267495460200953,20210720105226,50,N125413210,N125413210，客戶現場訂單
2592,16267495460200953,20210720105423,1000,N125413210,"N125413210取消訂單,取消原因:客戶從前台取消"
2593,16267763712050472,20210720181931,0,F126393980,2
2594,16267763712050472,20210720182405,10,admin,"admin確定訂單,備註："
2595,16267763712050472,20210720182519,50,admin,admin確認ATM匯款訂金200元
2596,16267763712050472,20210720182637,100,F126393980,取車
2597,16267763712050472,20210720183357,500,hi,"hi收現金,完成訂單"
2598,16267773199220081,20210720183519,0,F126393980,2
2599,16267773199220081,20210720183537,10,admin,"admin確定訂單,備註："
2600,16266919481590899,20210720183936,1100,admin,"admin取消訂單,取消原因:"
2601,16267787334220868,20210720185853,0,F126235125,2
2602,16267787334220868,20210720185946,50,admin,admin確認不收訂金，備註:
2603,16267787334220868,20210720190916,1000,F126235125,"F126235125取消訂單,取消原因:客戶從前台取消"
2604,16267799682730357,20210720191928,0,F126235125,2
2605,16267799682730357,20210720192003,10,admin,"admin確定訂單,備註："
2606,16268401618210966,20210721120241,50,F226776945,F226776945，客戶現場訂單
2607,16268401618210966,20210721120433,100,F226776945,取車
2608,16268401618210966,20210721120943,500,哲哲,"哲哲收現金,完成訂單"
2609,16267799682730357,20210721141113,100,F126235125,取車
2610,16267799682730357,20210721141252,500,Kidd,"Kidd收現金,完成訂單"
2611,16268480159340898,20210721141335,0,F126235125,2
2612,16268499937910714,20210721144633,0,admin,後台成立訂單:備註
2613,16268517258430402,20210721151525,50,F226776945,F226776945，客戶現場訂單
2614,16268517258430402,20210721151757,100,F226776945,取車
2615,16268517258430402,20210721151934,500,哲哲,"哲哲收現金,完成訂單"
2616,16268499937910714,20210721160158,10,admin,"admin確定訂單,備註："
2617,16268499937910714,20210721160407,50,admin,admin確認訂金200元，備註:
2618,16266529581880265,20210721205317,500,admin,"admin收現金,完成訂單"
2619,16268480159340898,20210722150812,1000,F126235125,"F126235125取消訂單,取消原因:客戶從前台取消"
2620,16269377035140805,20210722150823,0,F126235125,2
2621,16269377035140805,20210722150842,50,admin,admin確認不收訂金，備註:
2622,16269377035140805,20210722151032,100,F126235125,取車
2623,16269464451960359,20210722173405,0,zocha.tc,後台成立訂單:備註
2624,16270094810660841,20210723110441,0,admin,後台成立訂單:備註
2625,16270304961570926,20210723165456,0,admin,後台成立訂單:備註
2626,16270315036120706,20210723171143,0,admin,後台成立訂單:備註
2627,16270911249210363,20210724094524,0,admin,後台成立訂單:備註
2628,16271196963530531,20210724174136,0,E224869151,2
2629,16271196963530531,20210724174425,1000,E224869151,"E224869151取消訂單,取消原因:客戶從前台取消"
2630,16271773406520288,20210725094220,0,admin,後台成立訂單:備註
2631,16272741406530648,20210726123540,0,Wesley,後台成立訂單:備註測試KYP
2632,16272789920890126,20210726135632,0,admin,後台成立訂單:備註TEST
2633,16272884585650308,20210726163418,0,admin,後台成立訂單:備註
2634,16273631755480029,20210727131935,50,N223966747,N223966747，客戶現場訂單
2635,16273631755480029,20210727132106,1000,N223966747,"N223966747取消訂單,取消原因:客戶從前台取消"
2636,16273633338460522,20210727132213,0,N223966747,2
2637,16273633338460522,20210727132230,1000,N223966747,"N223966747取消訂單,取消原因:客戶從前台取消"
2638,16273633794330286,20210727132259,0,N223966747,2
2639,16273633794330286,20210727132602,10,admin,"admin確定訂單,備註："
2640,16273633794330286,20210727132722,50,admin,admin確認訂金200元，備註:
2641,16273633794330286,20210727132933,100,N223966747,取車
2642,16273633794330286,20210727133335,500,Wesley,"Wesley收現金,完成訂單"
2643,16273921352050693,20210727212215,0,H1234,2
2644,16273921352050693,20210727212316,100,H1234,取車
2645,16273921352050693,20210727212332,500,admin,"admin收現金,完成訂單"
2646,16274575148140386,20210728153154,0,H1234,2
2647,16274575148140386,20210728153234,100,H1234,取車
